time,R-AP,L-AP,R-ML,L-ML,R-VT,L-VT,
0.3933,0.0279,0.0762,0.3161,0.0973,0.1172,-0.0976,
0.3950,0.0378,0.0795,0.3073,0.0962,0.1327,-0.1029,
0.3967,0.0470,0.0829,0.2987,0.0956,0.1465,-0.1084,
0.3983,0.0554,0.0864,0.2904,0.0958,0.1586,-0.1139,
0.4000,0.0627,0.0901,0.2824,0.0966,0.1688,-0.1194,
0.4017,0.0691,0.0940,0.2748,0.0982,0.1770,-0.1249,
0.4033,0.0744,0.0980,0.2676,0.1006,0.1831,-0.1304,
0.4050,0.0785,0.1022,0.2608,0.1037,0.1872,-0.1359,
0.4067,0.0813,0.1065,0.2544,0.1075,0.1891,-0.1414,
0.4083,0.0829,0.1109,0.2485,0.1120,0.1889,-0.1470,
0.4100,0.0832,0.1152,0.2428,0.1171,0.1867,-0.1526,
0.4117,0.0822,0.1195,0.2375,0.1226,0.1827,-0.1583,
0.4133,0.0798,0.1235,0.2323,0.1285,0.1770,-0.1640,
0.4150,0.0762,0.1273,0.2274,0.1345,0.1697,-0.1697,
0.4167,0.0712,0.1306,0.2226,0.1407,0.1612,-0.1754,
0.4183,0.0651,0.1335,0.2179,0.1467,0.1517,-0.1811,
0.4200,0.0578,0.1357,0.2133,0.1526,0.1413,-0.1865,
0.4217,0.0496,0.1372,0.2087,0.1580,0.1306,-0.1918,
0.4233,0.0405,0.1379,0.2041,0.1630,0.1196,-0.1967,
0.4250,0.0307,0.1379,0.1996,0.1673,0.1086,-0.2012,
0.4267,0.0203,0.1369,0.1952,0.1709,0.0980,-0.2052,
0.4283,0.0097,0.1350,0.1910,0.1737,0.0879,-0.2084,
0.4300,-0.0011,0.1322,0.1869,0.1757,0.0785,-0.2108,
0.4317,-0.0117,0.1285,0.1832,0.1768,0.0700,-0.2123,
0.4333,-0.0219,0.1239,0.1799,0.1770,0.0626,-0.2128,
0.4350,-0.0315,0.1186,0.1771,0.1764,0.0564,-0.2122,
0.4367,-0.0402,0.1125,0.1749,0.1750,0.0513,-0.2104,
0.4383,-0.0479,0.1057,0.1736,0.1728,0.0476,-0.2075,
0.4400,-0.0542,0.0985,0.1731,0.1701,0.0451,-0.2033,
0.4417,-0.0590,0.0907,0.1736,0.1668,0.0439,-0.1981,
0.4433,-0.0622,0.0827,0.1753,0.1631,0.0440,-0.1918,
0.4450,-0.0636,0.0745,0.1782,0.1592,0.0453,-0.1844,
0.4467,-0.0631,0.0662,0.1823,0.1551,0.0478,-0.1762,
0.4483,-0.0606,0.0579,0.1878,0.1510,0.0513,-0.1672,
0.4500,-0.0561,0.0497,0.1946,0.1469,0.0558,-0.1576,
0.4517,-0.0497,0.0417,0.2027,0.1430,0.0611,-0.1475,
0.4533,-0.0413,0.0340,0.2120,0.1394,0.0670,-0.1370,
0.4550,-0.0312,0.0267,0.2225,0.1361,0.0735,-0.1262,
0.4567,-0.0194,0.0199,0.2340,0.1333,0.0803,-0.1152,
