time,R-AP,L-AP,R-ML,L-ML,R-VT,L-VT,
0.3550,0.0866,0.0518,0.2773,0.6129,-0.1417,0.1353,
0.3567,0.0711,0.0563,0.2691,0.6111,-0.1339,0.1334,
0.3583,0.0550,0.0611,0.2609,0.6096,-0.1286,0.1285,
0.3600,0.0384,0.0661,0.2529,0.6086,-0.1260,0.1205,
0.3617,0.0217,0.0714,0.2450,0.6080,-0.1262,0.1092,
0.3633,0.0049,0.0767,0.2374,0.6078,-0.1291,0.0946,
0.3650,-0.0117,0.0821,0.2301,0.6080,-0.1348,0.0766,
0.3667,-0.0280,0.0875,0.2231,0.6086,-0.1432,0.0554,
0.3683,-0.0438,0.0927,0.2165,0.6095,-0.1539,0.0311,
0.3700,-0.0589,0.0978,0.2103,0.6108,-0.1670,0.0040,
0.3717,-0.0731,0.1027,0.2045,0.6123,-0.1820,-0.0257,
0.3733,-0.0865,0.1072,0.1991,0.6141,-0.1987,-0.0576,
0.3750,-0.0987,0.1114,0.1941,0.6161,-0.2169,-0.0913,
0.3767,-0.1099,0.1152,0.1896,0.6182,-0.2361,-0.1263,
0.3783,-0.1198,0.1185,0.1854,0.6204,-0.2561,-0.1621,
0.3800,-0.1285,0.1213,0.1817,0.6227,-0.2765,-0.1982,
0.3817,-0.1359,0.1236,0.1785,0.6251,-0.2971,-0.2342,
0.3833,-0.1420,0.1253,0.1758,0.6274,-0.3174,-0.2694,
0.3850,-0.1469,0.1265,0.1736,0.6296,-0.3372,-0.3034,
0.3867,-0.1505,0.1271,0.1720,0.6318,-0.3561,-0.3356,
0.3883,-0.1530,0.1272,0.1710,0.6339,-0.3739,-0.3655,
0.3900,-0.1543,0.1268,0.1707,0.6360,-0.3904,-0.3927,
0.3917,-0.1546,0.1259,0.1712,0.6379,-0.4052,-0.4168,
0.3933,-0.1539,0.1246,0.1725,0.6397,-0.4182,-0.4375,
0.3950,-0.1523,0.1229,0.1747,0.6415,-0.4293,-0.4544,
0.3967,-0.1498,0.1208,0.1779,0.6432,-0.4382,-0.4674,
0.3983,-0.1466,0.1186,0.1822,0.6448,-0.4450,-0.4762,
0.4000,-0.1428,0.1162,0.1876,0.6463,-0.4495,-0.4809,
